MISSION ELAPSED TIME (min),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
6518.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6519.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6520.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6521.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6522.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6523.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6524.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6525.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6526.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6527.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6528.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6529.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6530.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6531.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6532.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6533.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6534.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6535.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6536.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6537.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6538.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6539.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6540.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6541.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6542.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6543.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6544.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6545.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6546.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6547.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6548.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6549.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6550.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6551.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6552.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6553.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6554.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6555.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6556.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6557.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6558.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6559.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6560.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6561.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6562.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6563.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6564.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6565.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6566.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6567.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6568.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6569.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6570.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6571.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6572.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6573.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6574.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6575.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6576.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6577.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6578.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6579.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6580.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6581.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6582.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6583.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6584.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6585.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6586.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6587.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6588.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6589.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6590.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6591.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6592.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6593.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6594.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6595.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6596.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6597.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6598.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6599.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6600.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6601.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6602.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6603.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6604.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6605.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6606.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6607.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6608.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6609.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6610.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6611.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6612.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6613.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6614.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6615.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6616.25142,1,397486.5289,0,0,1,402361.8948,1,406149.4237
6617.25142,0,0,0,0,1,402361.8948,1,406149.4237
6618.25142,0,0,0,0,1,402361.8948,1,406149.4237
6619.25142,0,0,0,0,1,402361.8948,1,406149.4237
6620.25142,0,0,0,0,1,402361.8948,1,406149.4237
6621.25142,0,0,0,0,1,402361.8948,1,406149.4237
6622.25142,0,0,0,0,1,402361.8948,1,406149.4237
6623.25142,0,0,0,0,1,402361.8948,1,406149.4237
6624.25142,0,0,0,0,1,402361.8948,1,406149.4237
6625.25142,0,0,0,0,1,402361.8948,1,406149.4237
6626.25142,0,0,0,0,1,402361.8948,1,406149.4237
6627.25142,0,0,0,0,1,402361.8948,1,406149.4237
6628.25142,0,0,0,0,1,402361.8948,1,406149.4237
6629.25142,0,0,0,0,1,402361.8948,1,406149.4237
6630.25142,0,0,0,0,1,402361.8948,1,406149.4237
6631.25142,0,0,0,0,1,402361.8948,1,406149.4237
6632.25142,0,0,0,0,1,402361.8948,1,406149.4237
6633.25142,0,0,0,0,1,402361.8948,1,406149.4237
6634.25142,0,0,0,0,1,402361.8948,1,406149.4237
6635.25142,0,0,0,0,1,402361.8948,1,406149.4237
6636.25142,0,0,0,0,1,402361.8948,1,406149.4237
6637.25142,0,0,0,0,1,402361.8948,1,406149.4237
6638.25142,0,0,0,0,1,402361.8948,1,406149.4237
6639.25142,0,0,0,0,1,402361.8948,1,406149.4237
6640.25142,0,0,0,0,1,402361.8948,1,406149.4237
6641.25142,0,0,0,0,1,402361.8948,1,406149.4237
6642.25142,0,0,0,0,1,402361.8948,1,406149.4237
6643.25142,0,0,0,0,1,402361.8948,1,406149.4237
6644.25142,0,0,0,0,1,402361.8948,1,406149.4237
6645.25142,0,0,0,0,1,402361.8948,1,406149.4237
6646.25142,0,0,0,0,1,402361.8948,1,406149.4237
6647.25142,0,0,0,0,1,402361.8948,1,406149.4237
6648.25142,0,0,0,0,1,402361.8948,1,406149.4237
6649.25142,0,0,0,0,1,402361.8948,1,406149.4237
6650.25142,0,0,0,0,1,402361.8948,1,406149.4237
6651.25142,0,0,0,0,1,402361.8948,1,406149.4237
6652.25142,0,0,0,0,1,402361.8948,1,406149.4237
6653.25142,0,0,0,0,1,402361.8948,1,406149.4237
6654.25142,0,0,0,0,1,402361.8948,1,406149.4237
6655.25142,0,0,0,0,1,402361.8948,1,406149.4237
6656.25142,0,0,0,0,1,402361.8948,1,406149.4237
6657.25142,0,0,0,0,1,402361.8948,1,406149.4237
6658.25142,0,0,0,0,1,402361.8948,1,406149.4237
6659.25142,0,0,0,0,1,402361.8948,1,406149.4237
6660.25142,0,0,0,0,1,402361.8948,1,406149.4237
6661.25142,0,0,0,0,1,402361.8948,1,406149.4237
6662.25142,0,0,0,0,1,402361.8948,1,406149.4237
6663.25142,0,0,0,0,1,402361.8948,1,406149.4237
6664.25142,0,0,0,0,1,402361.8948,1,406149.4237
6665.25142,0,0,0,0,1,402361.8948,1,406149.4237
6666.25142,0,0,0,0,1,402361.8948,1,406149.4237
6667.25142,0,0,0,0,1,402361.8948,1,406149.4237
6668.25142,0,0,0,0,1,402361.8948,1,406149.4237
6669.25142,0,0,0,0,1,402361.8948,1,406149.4237
6670.25142,0,0,0,0,1,402361.8948,1,406149.4237
6671.25142,0,0,0,0,1,402361.8948,1,406149.4237
6672.25142,0,0,0,0,1,402361.8948,1,406149.4237
6673.25142,0,0,0,0,1,402361.8948,1,406149.4237
6674.25142,0,0,0,0,1,402361.8948,1,406149.4237
6675.25142,0,0,0,0,1,402361.8948,1,406149.4237
6676.25142,0,0,0,0,1,402361.8948,1,406149.4237
6677.25142,0,0,0,0,1,402361.8948,1,406149.4237
6678.25142,0,0,0,0,1,402361.8948,1,406149.4237
6679.25142,0,0,0,0,1,402361.8948,1,406149.4237
6680.25142,0,0,0,0,1,402361.8948,1,406149.4237
6681.25142,0,0,0,0,1,402361.8948,1,406149.4237
6682.25142,0,0,0,0,1,402361.8948,1,406149.4237
6683.25142,0,0,0,0,1,402361.8948,1,406149.4237
6684.25142,0,0,0,0,1,402361.8948,1,406149.4237
6685.25142,0,0,0,0,1,402361.8948,1,406149.4237
6686.25142,0,0,0,0,1,402361.8948,1,406149.4237
6687.25142,0,0,0,0,1,402361.8948,1,406149.4237
6688.25142,0,0,0,0,1,402361.8948,1,406149.4237
6689.25142,0,0,0,0,1,402361.8948,1,406149.4237
6690.25142,0,0,0,0,1,402361.8948,1,406149.4237
6691.25142,0,0,0,0,1,402361.8948,1,406149.4237
6692.25142,0,0,0,0,1,402361.8948,1,406149.4237
6693.25142,0,0,0,0,1,402361.8948,1,406149.4237
6694.25142,0,0,0,0,1,402361.8948,1,406149.4237
6695.25142,0,0,0,0,1,402361.8948,1,406149.4237
6696.25142,0,0,0,0,1,402361.8948,1,406149.4237
6697.25142,0,0,0,0,1,402361.8948,1,406149.4237
6698.25142,0,0,0,0,1,402361.8948,1,406149.4237
6699.25142,0,0,0,0,1,402361.8948,1,406149.4237
6700.25142,0,0,0,0,1,402361.8948,1,406149.4237
6701.25142,0,0,0,0,1,402361.8948,1,406149.4237
6702.25142,0,0,0,0,1,402361.8948,1,406149.4237
6703.25142,0,0,0,0,1,402361.8948,1,406149.4237
6704.25142,0,0,0,0,1,402361.8948,1,406149.4237
6705.25142,0,0,0,0,1,402361.8948,1,406149.4237
6706.25142,0,0,0,0,1,402361.8948,1,406149.4237
6707.25142,0,0,0,0,1,402361.8948,1,406149.4237
6708.25142,0,0,0,0,1,402361.8948,1,406149.4237
6709.25142,0,0,0,0,1,402361.8948,1,406149.4237
6710.25142,0,0,0,0,1,402361.8948,1,406149.4237
6711.25142,0,0,0,0,1,402361.8948,1,406149.4237
6712.25142,0,0,0,0,1,402361.8948,1,406149.4237
6713.25142,0,0,0,0,1,402361.8948,1,406149.4237
6714.25142,0,0,0,0,1,402361.8948,1,406149.4237
6715.25142,0,0,0,0,1,402361.8948,1,406149.4237
6716.25142,0,0,0,0,1,402361.8948,1,406149.4237
6717.25142,0,0,0,0,1,402361.8948,1,406149.4237
6718.25142,0,0,0,0,1,402361.8948,1,406149.4237
6719.25142,0,0,0,0,1,402361.8948,1,406149.4237
6720.25142,0,0,0,0,1,402361.8948,1,406149.4237
6721.25142,0,0,0,0,1,402361.8948,1,406149.4237
6722.25142,0,0,0,0,1,402361.8948,1,406149.4237
6723.25142,0,0,0,0,1,402361.8948,1,406149.4237
6724.25142,0,0,0,0,1,402361.8948,1,406149.4237
6725.25142,0,0,0,0,1,402361.8948,1,406149.4237
6726.25142,0,0,0,0,1,402361.8948,1,406149.4237
6727.25142,0,0,0,0,1,402361.8948,1,406149.4237
6728.25142,0,0,0,0,1,402361.8948,1,406149.4237
6729.25142,0,0,0,0,1,402361.8948,1,406149.4237
6730.25142,0,0,0,0,1,402361.8948,1,406149.4237
6731.25142,0,0,0,0,1,402361.8948,1,406149.4237
6732.25142,0,0,0,0,1,402361.8948,1,406149.4237
6733.25142,0,0,0,0,1,402361.8948,1,406149.4237
6734.25142,0,0,0,0,1,402361.8948,1,406149.4237
6735.25142,0,0,0,0,1,402361.8948,1,406149.4237
6736.25142,0,0,0,0,1,402361.8948,1,406149.4237
6737.25142,0,0,0,0,1,402361.8948,1,406149.4237
6738.25142,0,0,0,0,1,402361.8948,1,406149.4237
6739.25142,0,0,0,0,1,402361.8948,1,406149.4237
6740.25142,0,0,0,0,1,402361.8948,1,406149.4237
6741.25142,0,0,0,0,1,402361.8948,1,406149.4237
6742.25142,0,0,0,0,1,402361.8948,1,406149.4237
6743.25142,0,0,0,0,1,402361.8948,1,406149.4237
6744.25142,0,0,0,0,1,402361.8948,1,406149.4237
6745.25142,0,0,0,0,1,402361.8948,1,406149.4237
6746.25142,0,0,0,0,1,402361.8948,1,406149.4237
6747.25142,0,0,0,0,1,402361.8948,1,406149.4237
6748.25142,0,0,0,0,1,402361.8948,1,406149.4237
6749.25142,0,0,0,0,1,402361.8948,1,406149.4237
6750.25142,0,0,0,0,1,402361.8948,1,406149.4237
6751.25142,0,0,0,0,1,402361.8948,1,406149.4237
6752.25142,0,0,0,0,1,402361.8948,1,406149.4237
6753.25142,0,0,0,0,1,402361.8948,1,406149.4237
6754.25142,0,0,0,0,1,402361.8948,1,406149.4237
6755.25142,0,0,0,0,1,402361.8948,1,406149.4237
6756.25142,0,0,0,0,1,402361.8948,1,406149.4237
6757.25142,0,0,0,0,1,402361.8948,1,406149.4237
6758.25142,0,0,0,0,1,402361.8948,1,406149.4237
6759.25142,0,0,0,0,1,402361.8948,1,406149.4237
6760.25142,0,0,0,0,1,402361.8948,1,406149.4237
6761.25142,0,0,0,0,1,402361.8948,1,406149.4237
6762.25142,0,0,0,0,1,402361.8948,1,406149.4237
6763.25142,0,0,0,0,1,402361.8948,1,406149.4237
6764.25142,0,0,0,0,1,402361.8948,1,406149.4237
6765.25142,0,0,0,0,1,402361.8948,1,406149.4237
6766.25142,0,0,0,0,1,402361.8948,1,406149.4237
6767.25142,0,0,0,0,1,402361.8948,1,406149.4237
6768.25142,0,0,0,0,1,402361.8948,1,406149.4237
6769.25142,0,0,0,0,1,402361.8948,1,406149.4237
6770.25142,0,0,0,0,1,402361.8948,1,406149.4237
6771.25142,0,0,0,0,1,402361.8948,1,406149.4237
6772.25142,0,0,0,0,1,402361.8948,1,406149.4237
6773.25142,0,0,0,0,1,402361.8948,1,406149.4237
6774.25142,0,0,0,0,1,402361.8948,1,406149.4237
6775.25142,0,0,0,0,1,402361.8948,1,406149.4237
6776.25142,0,0,0,0,1,402361.8948,1,406149.4237
6777.25142,0,0,0,0,1,402361.8948,1,406149.4237
6778.25142,0,0,0,0,1,402361.8948,1,406149.4237
6779.25142,0,0,0,0,0,0,1,406149.4237
6780.25142,0,0,0,0,0,0,1,406149.4237
6781.25142,0,0,0,0,0,0,1,406149.4237
6782.25142,0,0,0,0,0,0,1,406149.4237
6783.25142,0,0,0,0,0,0,1,406149.4237
6784.25142,0,0,0,0,0,0,1,406149.4237
6785.25142,0,0,0,0,0,0,1,406149.4237
6786.25142,0,0,0,0,0,0,1,406149.4237
6787.25142,0,0,0,0,0,0,1,406149.4237
6788.25142,0,0,0,0,0,0,1,406149.4237
6789.25142,0,0,0,0,0,0,1,406149.4237
6790.25142,0,0,0,0,0,0,1,406149.4237
6791.25142,0,0,0,0,0,0,1,406149.4237
6792.25142,0,0,0,0,0,0,1,406149.4237
6793.25142,0,0,0,0,0,0,1,406149.4237
6794.25142,0,0,0,0,0,0,1,406149.4237
6795.25142,0,0,0,0,0,0,1,406149.4237
6796.25142,0,0,0,0,0,0,1,406149.4237
6797.25142,0,0,0,0,0,0,1,406149.4237
6798.25142,0,0,0,0,0,0,1,406149.4237
6799.25142,0,0,0,0,0,0,1,406149.4237
6800.25142,0,0,0,0,0,0,1,406149.4237
6801.25142,0,0,0,0,0,0,1,406149.4237
6802.25142,0,0,0,0,0,0,1,406149.4237
6803.25142,0,0,0,0,0,0,1,406149.4237
6804.25142,0,0,0,0,0,0,1,406149.4237
6805.25142,0,0,0,0,0,0,1,406149.4237
6806.25142,0,0,0,0,0,0,1,406149.4237
6807.25142,0,0,0,0,0,0,1,406149.4237
6808.25142,0,0,0,0,0,0,1,406149.4237
6809.25142,0,0,0,0,0,0,1,406149.4237
6810.25142,0,0,0,0,0,0,1,406149.4237
6811.25142,0,0,0,0,0,0,1,406149.4237
6812.25142,0,0,0,0,0,0,1,406149.4237
6813.25142,0,0,0,0,0,0,1,406149.4237
6814.25142,0,0,0,0,0,0,1,406149.4237
6815.25142,0,0,0,0,0,0,1,406149.4237
6816.25142,0,0,0,0,0,0,1,406149.4237
6817.25142,0,0,0,0,0,0,1,406149.4237
6818.25142,0,0,0,0,0,0,1,406149.4237
6819.25142,0,0,0,0,0,0,1,406149.4237
6820.25142,0,0,0,0,0,0,1,406149.4237
6821.25142,0,0,0,0,0,0,1,406149.4237
6822.25142,0,0,0,0,0,0,1,406149.4237
6823.25142,0,0,0,0,0,0,1,406149.4237
6824.25142,0,0,0,0,0,0,1,406149.4237
6825.25142,0,0,0,0,0,0,1,406149.4237
6826.25142,0,0,0,0,0,0,1,406149.4237
6827.25142,0,0,0,0,0,0,1,406149.4237
6828.25142,0,0,0,0,0,0,1,406149.4237
6829.25142,0,0,0,0,0,0,1,406149.4237
6830.25142,0,0,0,0,0,0,1,406149.4237
6831.25142,0,0,0,0,0,0,1,406149.4237
6832.25142,0,0,0,0,0,0,1,406149.4237
6833.25142,0,0,0,0,0,0,1,406149.4237
6834.25142,0,0,0,0,0,0,1,406149.4237
6835.25142,0,0,0,0,0,0,1,406149.4237
6836.25142,0,0,0,0,0,0,1,406149.4237
6837.25142,0,0,0,0,0,0,1,406149.4237
6838.25142,0,0,0,0,0,0,1,406149.4237
6839.25142,0,0,0,0,0,0,1,406149.4237
6840.25142,0,0,0,0,0,0,1,406149.4237
6841.25142,0,0,0,0,0,0,1,406149.4237
6842.25142,0,0,0,0,0,0,1,406149.4237
6843.25142,0,0,0,0,0,0,1,406149.4237
6844.25142,0,0,0,0,0,0,1,406149.4237
6845.25142,0,0,0,0,0,0,1,406149.4237
6846.25142,0,0,0,0,0,0,1,406149.4237
6847.25142,0,0,0,0,0,0,1,406149.4237
6848.25142,0,0,0,0,0,0,1,406149.4237
6849.25142,0,0,0,0,0,0,1,406149.4237
6850.25142,0,0,0,0,0,0,1,406149.4237
6851.25142,0,0,0,0,0,0,1,406149.4237
6852.25142,0,0,0,0,0,0,1,406149.4237
6853.25142,0,0,0,0,0,0,1,406149.4237
6854.25142,0,0,0,0,0,0,1,406149.4237
6855.25142,0,0,0,0,0,0,1,406149.4237
6856.25142,0,0,0,0,0,0,1,406149.4237
6857.25142,0,0,0,0,0,0,1,406149.4237
6858.25142,0,0,0,0,0,0,1,406149.4237
6859.25142,0,0,0,0,0,0,1,406149.4237
6860.25142,0,0,0,0,0,0,1,406149.4237
6861.25142,0,0,0,0,0,0,1,406149.4237
6862.25142,0,0,0,0,0,0,1,406149.4237
6863.25142,0,0,0,0,0,0,1,406149.4237
6864.25142,0,0,0,0,0,0,1,406149.4237
6865.25142,0,0,0,0,0,0,1,406149.4237
6866.25142,0,0,0,0,0,0,1,406149.4237
6867.25142,0,0,0,0,0,0,1,406149.4237
6868.25142,0,0,0,0,0,0,1,406149.4237
6869.25142,0,0,0,0,0,0,1,406149.4237
6870.25142,0,0,0,0,0,0,1,406149.4237
6871.25142,0,0,0,0,0,0,1,406149.4237
6872.25142,0,0,0,0,0,0,1,406149.4237
6873.25142,0,0,0,0,0,0,1,406149.4237
6874.25142,0,0,0,0,0,0,1,406149.4237
6875.25142,0,0,0,0,0,0,1,406149.4237
6876.25142,0,0,0,0,0,0,1,406149.4237
6877.25142,0,0,0,0,0,0,1,406149.4237
6878.25142,0,0,0,0,0,0,1,406149.4237
6879.25142,0,0,0,0,0,0,1,406149.4237
6880.25142,0,0,0,0,0,0,1,406149.4237
6881.25142,0,0,0,0,0,0,1,406149.4237
6882.25142,0,0,0,0,0,0,1,406149.4237
6883.25142,0,0,0,0,0,0,1,406149.4237
6884.25142,0,0,0,0,0,0,1,406149.4237
6885.25142,0,0,0,0,0,0,1,406149.4237
6886.25142,0,0,0,0,0,0,1,406149.4237
6887.25142,0,0,0,0,0,0,1,406149.4237
6888.25142,0,0,0,0,0,0,1,406149.4237
6889.25142,0,0,0,0,0,0,1,406149.4237
6890.25142,0,0,0,0,0,0,1,406149.4237
6891.25142,0,0,0,0,0,0,1,406149.4237
6892.25142,0,0,0,0,0,0,1,406149.4237
6893.25142,0,0,0,0,0,0,1,406149.4237
6894.25142,0,0,0,0,0,0,1,406149.4237
6895.25142,0,0,0,0,0,0,1,406149.4237
6896.25142,0,0,0,0,0,0,1,406149.4237
6897.25142,0,0,0,0,0,0,1,406149.4237
6898.25142,0,0,0,0,0,0,1,406149.4237
6899.25142,0,0,0,0,0,0,1,406149.4237
6900.25142,0,0,0,0,0,0,1,406149.4237
6901.25142,0,0,0,0,0,0,1,406149.4237
6902.25142,0,0,0,0,0,0,1,406149.4237
6903.25142,0,0,0,0,0,0,1,406149.4237
6904.25142,0,0,0,0,0,0,1,406149.4237
6905.25142,0,0,0,0,0,0,1,406149.4237
6906.25142,0,0,0,0,0,0,1,406149.4237
6907.25142,0,0,0,0,0,0,1,406149.4237
6908.25142,0,0,0,0,0,0,1,406149.4237
6909.25142,0,0,0,0,0,0,1,406149.4237
6910.25142,0,0,0,0,0,0,1,406149.4237
6911.25142,0,0,0,0,0,0,1,406149.4237
6912.25142,0,0,0,0,0,0,1,406149.4237
6913.25142,0,0,0,0,0,0,1,406149.4237
6914.25142,0,0,0,0,0,0,1,406149.4237
6915.25142,0,0,0,0,0,0,1,406149.4237
6916.25142,0,0,0,0,0,0,1,406149.4237
6917.25142,0,0,0,0,0,0,1,406149.4237
6918.25142,0,0,0,0,0,0,1,406149.4237
6919.25142,0,0,0,0,0,0,1,406149.4237
6920.25142,0,0,0,0,0,0,1,406149.4237
6921.25142,0,0,0,0,0,0,1,406149.4237
6922.25142,0,0,0,0,0,0,1,406149.4237
6923.25142,0,0,0,0,0,0,1,406149.4237
6924.25142,0,0,0,0,0,0,1,406149.4237
6925.25142,0,0,0,0,0,0,1,406149.4237
6926.25142,0,0,0,0,0,0,1,406149.4237
6927.25142,0,0,0,0,0,0,1,406149.4237
6928.25142,0,0,0,0,0,0,1,406149.4237
6929.25142,0,0,0,0,0,0,1,406149.4237
6930.25142,0,0,0,0,0,0,1,406149.4237
6931.25142,0,0,0,0,0,0,1,406149.4237
6932.25142,0,0,0,0,0,0,1,406149.4237
6933.25142,0,0,0,0,0,0,1,406149.4237
6934.25142,0,0,0,0,0,0,1,406149.4237
6935.25142,0,0,0,0,0,0,1,406149.4237
6936.25142,0,0,0,0,0,0,1,406149.4237
6937.25142,0,0,0,0,0,0,1,406149.4237
6938.25142,0,0,0,0,0,0,1,406149.4237
6939.25142,0,0,0,0,0,0,1,406149.4237
6940.25142,0,0,0,0,0,0,1,406149.4237
6941.25142,0,0,0,0,0,0,1,406149.4237
6942.25142,0,0,0,0,0,0,1,406149.4237
6943.25142,0,0,0,0,0,0,1,406149.4237
6944.25142,0,0,0,0,0,0,1,406149.4237
6945.25142,0,0,0,0,0,0,1,406149.4237
6946.25142,0,0,0,0,0,0,1,406149.4237
6947.25142,0,0,0,0,0,0,1,406149.4237
6948.25142,0,0,0,0,0,0,1,406149.4237
6949.25142,0,0,0,0,0,0,1,406149.4237
6950.25142,0,0,0,0,0,0,1,406149.4237
6951.25142,0,0,0,0,0,0,1,406149.4237
6952.25142,0,0,0,0,0,0,1,406149.4237
6953.25142,0,0,0,0,0,0,1,406149.4237
6954.25142,0,0,0,0,0,0,1,406149.4237
6955.25142,0,0,0,0,0,0,1,406149.4237
6956.25142,0,0,0,0,0,0,1,406149.4237
6957.25142,0,0,0,0,0,0,1,406149.4237
6958.25142,0,0,0,0,0,0,1,406149.4237
6959.25142,0,0,0,0,0,0,1,406149.4237
6960.25142,0,0,0,0,0,0,1,406149.4237
6961.25142,0,0,0,0,0,0,1,406149.4237
6962.25142,0,0,0,0,0,0,1,406149.4237
6963.25142,0,0,0,0,0,0,1,406149.4237
6964.25142,0,0,0,0,0,0,1,406149.4237
6965.25142,0,0,0,0,0,0,1,406149.4237
6966.25142,0,0,0,0,0,0,1,406149.4237
6967.25142,0,0,0,0,0,0,1,406149.4237
6968.25142,0,0,0,0,0,0,1,406149.4237
6969.25142,0,0,0,0,0,0,1,406149.4237
6970.25142,0,0,0,0,0,0,1,406149.4237
6971.25142,0,0,0,0,0,0,1,406149.4237
6972.25142,0,0,0,0,0,0,1,406149.4237
6973.25142,0,0,0,0,0,0,1,406149.4237
6974.25142,0,0,0,0,0,0,1,406149.4237
6975.25142,0,0,0,0,0,0,1,406149.4237
6976.25142,0,0,0,0,0,0,1,406149.4237
6977.25142,0,0,0,0,0,0,1,406149.4237
6978.25142,0,0,0,0,0,0,1,406149.4237
6979.25142,0,0,0,0,0,0,1,406149.4237
6980.25142,0,0,0,0,0,0,1,406149.4237
6981.25142,0,0,0,0,0,0,1,406149.4237
6982.25142,0,0,0,0,0,0,1,406149.4237
6983.25142,0,0,0,0,0,0,1,406149.4237
6984.25142,0,0,0,0,0,0,1,406149.4237
6985.25142,0,0,0,0,0,0,1,406149.4237
6986.25142,0,0,0,0,0,0,1,406149.4237
6987.25142,0,0,0,0,0,0,1,406149.4237
6988.25142,0,0,0,0,0,0,1,406149.4237
6989.25142,0,0,0,0,0,0,1,406149.4237
6990.25142,0,0,0,0,0,0,1,406149.4237
6991.25142,0,0,0,0,0,0,1,406149.4237
6992.25142,0,0,0,0,0,0,1,406149.4237
6993.25142,0,0,0,0,0,0,1,406149.4237
6994.25142,0,0,0,0,0,0,1,406149.4237
6995.25142,0,0,0,0,0,0,1,406149.4237
6996.25142,0,0,0,0,0,0,1,406149.4237
6997.25142,0,0,0,0,0,0,1,406149.4237
