MISSION ELAPSED TIME (min),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34,Antenna to use,,,,,,,,,,,,,,,,,Ppz
5304.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5305.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5306.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5307.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5308.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5309.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5310.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5311.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5312.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5313.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5314.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5315.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5316.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5317.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5318.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5319.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5320.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5321.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5322.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5323.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5324.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5325.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5326.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5327.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5328.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5329.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5330.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5331.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5332.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5333.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5334.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5335.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5336.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5337.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5338.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5339.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5340.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5341.25142,0,0,0,0,1,350384.287,1,367604.9549,DS24,,,,,,,,,,,,,,,,,
5342.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5343.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5344.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5345.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5346.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5347.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5348.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5349.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5350.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5351.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5352.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5353.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5354.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5355.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5356.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5357.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5358.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5359.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5360.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5361.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5362.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5363.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5364.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5365.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5366.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5367.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5368.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5369.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5370.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5371.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5372.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5373.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5374.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5375.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5376.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5377.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5378.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5379.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5380.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5381.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5382.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5383.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5384.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5385.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5386.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5387.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5388.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5389.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5390.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5391.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5392.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5393.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5394.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5395.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5396.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5397.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5398.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5399.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5400.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5401.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5402.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5403.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5404.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5405.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5406.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5407.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5408.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5409.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5410.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5411.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5412.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5413.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5414.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5415.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5416.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5417.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5418.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5419.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5420.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5421.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5422.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5423.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5424.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5425.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5426.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5427.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5428.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5429.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5430.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5431.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5432.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5433.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5434.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5435.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5436.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5437.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5438.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5439.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5440.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5441.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5442.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5443.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5444.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5445.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5446.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5447.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5448.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5449.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5450.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5451.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5452.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5453.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5454.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5455.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5456.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5457.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5458.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5459.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5460.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5461.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5462.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5463.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5464.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5465.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5466.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5467.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5468.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5469.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5470.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5471.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5472.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5473.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5474.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5475.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5476.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5477.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5478.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5479.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5480.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5481.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5482.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5483.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5484.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5485.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5486.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5487.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5488.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5489.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5490.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5491.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5492.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5493.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5494.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5495.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5496.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5497.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5498.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5499.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5500.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5501.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5502.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5503.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5504.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5505.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5506.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5507.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5508.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5509.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5510.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5511.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5512.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5513.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5514.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5515.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5516.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5517.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5518.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5519.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5520.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5521.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5522.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5523.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5524.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5525.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5526.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5527.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5528.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5529.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5530.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5531.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5532.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5533.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5534.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5535.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5536.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5537.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5538.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5539.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5540.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5541.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5542.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5543.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5544.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5545.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5546.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5547.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5548.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5549.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5550.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5551.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5552.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5553.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5554.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5555.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5556.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5557.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5558.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5559.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5560.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5561.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5562.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5563.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5564.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5565.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5566.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5567.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5568.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5569.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5570.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5571.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5572.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5573.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5574.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5575.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5576.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5577.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5578.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5579.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5580.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5581.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5582.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5583.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5584.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5585.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5586.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5587.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5588.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5589.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5590.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5591.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5592.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5593.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5594.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5595.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
5596.25142,0,0,0,0,0,0,1,367604.9549,DS34,,,,,,,,,,,,,,,,,
